"","logFC","logCPM","LR","PValue","FDR","FC"
"LEAP2",-1.43146212905358,1.77459443338892,40.9229350015525,1.58351850258065e-10,9.91687071722906e-10,-2.69719930129997
"LEF1",-0.575589088035981,4.88304653309231,3.78213903341693,0.051802397585963,0.0815471993804276,-1.49028585944585
"LEKR1",0.0858894459451168,2.23805303542172,0.092793772993069,0.76065504989694,0.808757698729037,1.06134187496
"LEMD1",0.11534047017946,3.98153886528258,0.0920469085914419,0.761590886794492,0.809621537678217,1.08323065340518
"LEMD2",0.120337868201375,6.00073462543595,0.951513230645567,0.329334416370975,0.408201478046917,1.08698939736599
"LEMD3",0.225230194169091,6.03438837007039,1.56091026717,0.211531989422315,0.279070691251197,1.16896375171358
"LENEP",-0.78422114686012,0.925241841793453,7.45322485394356,0.00633228962667563,0.012456937412407,-1.72216234210049
"LENG8",2.79043511803862,3.73235895641327,77.2415788829046,1.51275125349744e-18,2.31264038155332e-17,6.91838412631142
"LEO1",0.622149649795036,4.86568383039841,17.7635314564373,2.5013207137806e-05,7.69988677645426e-05,1.53916686863403
"LEPR",0.329207757359659,6.41809837754659,2.11632994184889,0.145735402869823,0.202345692176054,1.25632328674648
"LEPROT",-0.51210645225263,8.72075034739338,18.1987624266003,1.99008107518236e-05,6.23026370206329e-05,-1.4261309435182
"LEPROTL1",0.4516591177138,5.36854567185944,10.3195336552116,0.00131629545439648,0.0030017980427259,1.36761212414845
"LETM1",0.245736226797977,6.11836499230069,2.41854565212991,0.119906205410931,0.171046132265637,1.18569769415316
"LETM2",-0.62727074699592,3.64772972534689,6.72621494731193,0.0095005993463299,0.0179709175262359,-1.54464011776021
"LETMD1",0.309113959588478,5.48824520084537,3.01275402013825,0.0826118214316958,0.123306571278409,1.23894655925833
"LEXM",-0.935865832535198,1.38917733210756,10.5843124551016,0.00114051304252188,0.00263047117627225,-1.91303839954857
"LFNG",0.0153311483703749,4.62932953152056,0.00827840849978401,0.927503906094834,0.944682113487459,1.01068340663462
"LGALS1",1.06931713602768,6.59185019674618,23.6635711399415,1.14733933478073e-06,4.34414544208874e-06,2.09843988758781
"LGALS2",1.10846184007272,2.99800976563633,10.9138872066048,0.000954460329977428,0.002234882126875,2.15615641519012
"LGALS3",0.85900717967671,5.80952196538911,25.8696606278927,3.65265264083732e-07,1.4776682637441e-06,1.8137896843
"LGALS3BP",1.53795020685827,8.25419544834153,75.6217137048381,3.43562576130474e-18,5.07115012185876e-17,2.9038163358315
"LGALS8",-0.563871124326432,5.77816475470438,8.82328358617156,0.00297411006320291,0.0063099739023453,-1.47823037533743
"LGALS9",2.32855683630531,5.84030326210551,107.050885868216,4.3388453277883e-25,1.38266865797809e-23,5.0230263260676
"LGALSL",0.450789547479777,3.27316500506691,5.56658707538205,0.0183064088466919,0.0322797710213656,1.36678805777727
"LGI2",-0.0562058198591908,2.57036057151126,0.0161133836543286,0.898989071788656,0.921565625824513,-1.03972775574906
"LGI4",0.925005813702336,1.53161582368638,10.7361474839321,0.00105062832943824,0.00244000455148337,1.8986918931419
"LGMN",0.0711110175196525,5.64068228741477,0.254740586958036,0.613756688795068,0.682379321085058,1.05052538038405
"LGR4",0.459651064271229,6.6751820814961,2.69548906408582,0.100632606608518,0.146652486516904,1.37520916457578
"LGR5",0.379628047750026,5.71269534601714,0.849568353032168,0.356674477272745,0.436428775359635,1.30100638978487
"LGR6",-0.961634651326319,5.35345579073291,7.65998344617533,0.00564590227893001,0.011228001041398,-1.94751528507765
"LGSN",-1.91677099924908,3.60804829845445,12.1574297634009,0.000488927070182755,0.00120918596776303,-3.77577029638819
"LHB",0.275227514632473,1.67823811028855,1.06121284733398,0.302938725556788,0.379794469672161,1.21018492169651
"LHCGR",-0.56704066588425,1.95334781738282,1.3438335628821,0.246359041504588,0.318469757557253,-1.48148155660873
"LHFP",-0.602605460774111,4.2085394617601,3.05443958540499,0.0805167672332812,0.120588610821816,-1.51845637506607
"LHFPL2",-0.223498642600256,5.014711782884,3.00166543653197,0.0831789716421539,0.124047886334127,-1.16756157956262
"LHFPL5",-4.99907551679168,3.89530921920185,195.246364400462,2.27636916418742e-44,5.22509200324642e-42,-31.9795008749129
"LHPP",0.717530413756113,3.50592580295221,12.1193094643116,0.000499023794678781,0.00123127260634406,1.64436482208798
"LHX4",-0.195119485235374,5.00375001235925,1.3732499486005,0.24125428150122,0.312961833699967,-1.14481897155739
"LHX6",-1.01754246731323,1.2695994835543,7.42624251068224,0.00642794244023463,0.0126341216639906,-2.0244674783452
"LIAS",0.59276198489334,3.36975672355544,12.2297498251534,0.00047033504489465,0.00116575374664186,1.50813124542214
"LIF",2.00195272967269,4.51626555924887,48.6490784281179,3.06112116635693e-12,2.35463997245076e-11,4.00541778200366
"LIFR",0.0269750791873865,6.3894845644988,0.0128865881702467,0.909619013996541,0.930185378670574,1.01887359665515
"LIG1",1.50667267527198,6.13725668325567,43.4241022067409,4.40726067488813e-11,2.95271550629772e-10,2.84153931281216
"LIG3",0.969346763750327,5.87537897142941,45.0032644232511,1.96706259514423e-11,1.38463721697308e-10,1.95795385473288
"LIG4",1.25207146459963,4.15580919603701,20.4107632180381,6.24774178506401e-06,2.11525725506293e-05,2.38183168099704
"LILRA6",-1.06007630051508,2.24342643574879,4.37914591459491,0.0363812230905625,0.0595324979938198,-2.0850417913867
"LILRB2",0.284623546011778,2.05389184929521,0.732131324224284,0.392193214540618,0.472469470745744,1.21809237558912
"LILRB4",-0.055222744210013,2.86169989063774,0.0159885121745731,0.899379138054288,0.92190581764959,-1.03901950983409
"LIMA1",-0.157603503575328,6.53712394029429,0.593731872172867,0.440979644425998,0.520590012553589,-1.1154327253973
"LIMCH1",0.649191080056962,6.18347237332112,6.91057607065964,0.00856873795641766,0.0163804069708803,1.56828860889492
"LIMD1",0.016320866316997,6.119730104007,0.0186354250243923,0.891416831498909,0.915165604283381,1.01137699375185
"LIMD2",0.889688350956944,3.6973200283625,15.0495249319993,0.000104726613068976,0.000291658184945744,1.85277584640129
"LIME1",0.772370621746932,2.31399128293391,7.28523066776071,0.00695238032907427,0.0135655783727828,1.70807416885411
"LIMK1",0.267956883469843,4.79095127922884,5.10031336515795,0.0239215214875952,0.0409278445846961,1.20410139479739
"LIMK2",2.04096321118911,7.06912741796701,82.1728145504231,1.24693202966956e-19,2.14196415248444e-18,4.11520189233891
"LIMS1",0.366819011896885,6.59467182362089,8.91833490560418,0.00282321796861742,0.00601481385350587,1.28950647012484
"LIMS2",0.0728321252217711,4.17632841001996,0.0740216782080836,0.7855687709396,0.829291355101301,1.05177938500465
"LIMS3",1.0582146832349,4.1676342123603,22.1750848406805,2.48882714269973e-06,8.96883829034774e-06,2.0823530411875
"LIMS4",1.30798752140283,2.27392192636491,6.37788286320908,0.011555118905929,0.0213921651937,2.47595916576246
"LIN37",1.4544779799707,2.92586537887221,27.5408820742754,1.53808747468661e-07,6.55020957894232e-07,2.74057379032392
"LIN52",-0.74349329182971,3.86917905075457,18.8903023573552,1.38454724305978e-05,4.42373597651418e-05,-1.67422484489911
"LIN54",0.249501825667381,4.96198881468537,3.40383056307096,0.0650452041938236,0.0998435689108139,1.18879654300381
"LIN7A",0.7430427644081,1.27459986958335,4.07598108331406,0.0434969995983459,0.0699680560266709,1.67370209655741
"LIN7B",0.758678717565397,0.827325987514209,8.84175730726903,0.00294415524901393,0.00625396068051002,1.69194036286859
"LIN7C",-0.305795333950216,5.37455027655532,2.50755212106746,0.113301803137048,0.162808379430645,-1.23609989078357
"LIN9",-0.375318768928,3.9990274139343,5.08098478370373,0.0241896269215513,0.0413240547064533,-1.29712612791601
"LINC01465",-0.766441359535602,2.4743341319523,10.7101024354027,0.00106552129808224,0.00247046205812128,-1.70106864356097
"LINC01588",-2.05273153747161,1.50589091864892,35.9108617838673,2.06554023327707e-09,1.12651605422322e-08,-4.14890762891289
"LINGO1",1.56589388180459,3.81739599448495,24.4138953565877,7.77061935892712e-07,2.99588776549873e-06,2.96060881884609
"LINS1",0.176887804251784,4.64089252004774,1.06325225372871,0.302474591671425,0.37927262947447,1.13044265125373
"LIPA",0.048253638999533,5.13613246251382,0.0718207600091674,0.788703971678401,0.831712730770525,1.03401250913681
"LIPC",-0.0788634286932623,0.627801169324075,0.0580667358206455,0.809578054542519,0.849313386526129,-1.05618563784498
"LIPE",0.744722767348486,4.9548861212656,7.94000484740316,0.00483537050810283,0.00975574498182582,1.67565223998289
"LIPG",0.225529690639775,3.14164597199315,0.477799951487,0.489420541771555,0.567081903619715,1.16920644809096
"LIPH",0.79609337683454,4.10921794210814,5.75443279506148,0.0164471046906683,0.0292980816658199,1.73639283766344
"LIPT1",-0.308318196085823,2.57485504427092,3.00634002167239,0.0829393686309826,0.123725508182867,-1.23826336802848
"LIPT2",0.439047574790229,1.99399697646786,3.07444670788428,0.0795316518311925,0.119252519869782,1.35570903237364
"LITAF",0.36589214735748,4.99821603931828,2.64038730896904,0.104178143609238,0.151234962280762,1.28867828818805
"LIX1",0.123539669211097,4.05091180278509,0.0875273139003383,0.767344518776862,0.814557807532704,1.0894044528592
"LIX1L",-2.90488451927038,5.91086186561403,23.4785017542854,1.26317403959289e-06,4.74879193689047e-06,-7.48957845110985
"LL22NC03-80A10.6",-0.861307472327215,3.27614344273025,14.6027478863199,0.000132720873242445,0.000362982764706242,-1.81668397237349
"LLGL1",0.932359826983506,4.95610522153545,37.1523862304399,1.09248977361359e-09,6.15103200657379e-09,1.90839502038242
"LLGL2",1.65337910322967,6.59918899718575,81.4292733473613,1.81647303041058e-19,3.0573113555412e-18,3.14569566805176
"LLPH",-0.194381600888852,3.95083601750738,0.918323103788182,0.337915655994735,0.416912686737136,-1.14423358934966
"LMAN1",0.921556426267338,6.51119705959728,52.9163866870153,3.48053649259076e-13,2.9700828108649e-12,1.89415767037688
"LMAN2",0.844121388591432,6.62978018512065,37.6540680872313,8.44703294229669e-10,4.8106475275115e-09,1.79517114096704
"LMAN2L",-0.0850832697741558,4.18047609223855,0.220657434217379,0.638539442453913,0.704408141644151,-1.06074896413197
"LMBR1",-0.2983119505243,5.7827257345772,2.56501990628127,0.109251182303815,0.157660157205268,-1.22970473464554
"LMBR1L",-0.135947813527695,4.9613047711101,0.859888269378416,0.353769960483725,0.433334001093677,-1.09881446954531
"LMBRD1",0.0324073234078582,5.04354954376062,0.0446451667720567,0.83265784176926,0.867835936953247,1.02271723879676
"LMBRD2",0.318280791382891,4.7176682030498,2.10823017291201,0.146508674250845,0.203312396634091,1.24684384357321
"LMCD1",0.13535070351074,5.66013139628982,0.52581783480553,0.468370455121131,0.547227417733956,1.09835978068249
"LMF1",1.58664884744843,3.82972364551005,53.0817478447061,3.19951682060168e-13,2.73617426591196e-12,3.00350870968053
"LMF2",1.80014528832487,5.32207106613128,104.235450898054,1.79647338588049e-24,5.34891102859126e-23,3.48255295017418
"LMLN",0.644484853909885,4.33589608775495,12.2672001790449,0.000460989385759634,0.00114438086076193,1.56318101832591
"LMNA",0.0410351401256863,8.53330474052102,0.0485695525386021,0.825571318893414,0.862152086814842,1.02885176761798
"LMNB1",0.300986363101094,5.84996293010029,2.68636435112226,0.101210505478826,0.14738617007849,1.23198642818927
"LMNB2",3.01899677304348,4.66576024485084,159.718045391567,1.30392421754418e-36,1.36765243426919e-34,8.10603707002688
"LMNTD2",-0.232423216130253,5.33651776832618,0.698461403916269,0.403301168245647,0.48316822259263,-1.17480655142561
"LMO2",0.138762096944289,3.20856725649295,0.203544425816588,0.651874971104804,0.716524102460815,1.10096003280144
"LMO3",0.983942013109687,4.61100384528246,3.50734782001082,0.0610971889301839,0.0944055881245124,1.97786233405431
"LMO4",0.120264636460448,7.51512759416753,0.772609057667459,0.379411127712355,0.459447468515045,1.08693422277719
"LMO7",0.413340219704726,7.37130858274534,3.93198787873187,0.0473759112621655,0.0755476925664698,1.33176563628226
"LMOD1",-1.01848459746316,4.83445309324596,8.78234952071823,0.00304159182126374,0.00643504291546556,-2.02578995794136
"LMTK2",0.167146440652898,6.26734062613116,1.89306146238308,0.168857022817458,0.230032472680449,1.12283538961215
"LMTK3",1.43789089016882,4.40170755873564,20.9755489577122,4.6518252753002e-06,1.60513308736829e-05,2.70924504926299
"LNP1",0.16298503271942,2.43811905602315,0.293110586103637,0.588234054424702,0.659151758453264,1.11960127325885
"LNPEP",0.232331421717147,6.99298957629104,1.7108485031199,0.190875318562969,0.255673485740892,1.17473180434176
"LNPK",-0.0701702494627406,4.97830520979674,0.244827867906842,0.620740713762254,0.688658687627247,-1.04984056583073
"LNX1",0.15361541212579,4.07984195401142,0.379018756147879,0.53812884978944,0.613907997044238,1.11235355429601
"LNX2",0.479580137796371,4.76462723382091,5.52908065496038,0.0187029300550333,0.0328910733079744,1.39433781831711
"LONP1",1.04729801394078,6.7468678524461,51.7097017079462,6.43440162901543e-13,5.33270816328343e-12,2.06665563521414
"LONP2",1.06039659847424,7.20080076404753,49.3366083416992,2.15601253083904e-12,1.68045897949944e-11,2.08550475046766
"LONRF1",0.0127666917374685,5.1683209000749,0.00407983624638319,0.949070876797048,0.960963083155072,1.0088884662714
"LONRF2",0.39566703521938,6.1819274289444,1.43273435440418,0.231318708304611,0.301657118330871,1.31555086926978
"LONRF3",1.69021417957741,2.65617627525848,50.9662453155382,9.39680743771975e-13,7.64389502817696e-12,3.22704608203972
"LOX",-0.854516293604205,5.45511729802816,14.9901938377945,0.000108071309620368,0.000300655788120039,-1.80815241663732
"LOXHD1",2.15980982666647,1.27542030940444,23.1809602517287,1.47450006929521e-06,5.48968784614424e-06,4.46855947639989
"LOXL1",1.32495291570397,5.33998418008621,44.1732011831855,3.00568105389925e-11,2.0625639745085e-10,2.5052471137998
"LOXL2",-0.233971968628219,5.95366102737028,1.2070501554788,0.271917118917902,0.346916652925869,-1.17606839921719
"LOXL3",0.234386157064047,4.65875583084572,1.2578993266435,0.262049094237007,0.336004983365101,1.17640608933687
"LOXL4",0.188707779159123,4.82797303222879,0.538374050318509,0.4631073549059,0.541945668590391,1.13974239215136
"LPA",-0.282139857424536,1.41951140404092,0.323784186611817,0.569342313165559,0.642436844964101,-1.21599715839789
"LPAR1",-0.128874267339653,3.4239553057115,0.157111521998814,0.691829912133287,0.750801846537413,-1.09344015866736
"LPAR2",1.28586858688562,4.15450698564547,25.0636616554355,5.54683619822218e-07,2.18425638258187e-06,2.43828807771703
"LPAR3",0.971037942804046,7.57507721314334,7.74937345777641,0.00537311790415581,0.010738099856911,1.96025038448829
"LPAR4",-3.16887714243677,6.059961015017,31.6613081906482,1.83542732379676e-08,8.87889369404187e-08,-8.99346548872425
"LPAR5",0.429627398166604,1.99999901132565,2.75747784197745,0.0968007389731997,0.141903934085296,1.34688567459305
"LPAR6",-0.389148985942527,4.66684730004219,2.80766460580854,0.0938148582945888,0.137986601566651,-1.30962065956005
"LPCAT1",0.398900049327977,5.61626568086526,6.67266205811779,0.00979028493952646,0.0184571518714701,1.31850226479692
"LPCAT2",1.13624093407725,4.30626934527406,29.0559385699265,7.03182151467142e-08,3.15049474255632e-07,2.1980754892127
"LPCAT3",0.348011313131131,5.70499098838639,2.65393146882975,0.103294147108973,0.150103009625829,1.2728049161465
"LPCAT4",1.94683254871875,4.96756150462983,89.2904054764483,3.4090850204225e-21,6.93998567525085e-20,3.85527172983516
"LPGAT1",0.229934886362288,5.78391555934842,2.01148330120832,0.156112619747965,0.214758244729286,1.17278201647445
"LPIN1",-0.457157603260569,6.2753456730917,7.71062802543096,0.00548966497560639,0.0109516707247328,-1.37283439458958
"LPIN2",1.32287084778902,6.19841289757044,37.5694002509102,8.82176148067383e-10,5.00785155307929e-09,2.50163420017877
"LPIN3",1.1847802315855,5.8951309080983,44.3202989798749,2.78810139055937e-11,1.92074596884207e-10,2.27328762596957
"LPL",-0.614644964319617,4.24936645441942,1.73070406853019,0.188321006473207,0.25265803477532,-1.53118113932582
"LPO",-1.65638109029171,1.69503154122736,19.2178639994063,1.16616983035425e-05,3.7824693371187e-05,-3.15224810580506
"LPP",0.851696155151832,6.64682491032564,51.5478920756315,6.98716696035007e-13,5.76969501136728e-12,1.80462134504146
"LPXN",0.159247727395581,3.97012612251768,0.571658633138959,0.449600571552891,0.528953636328531,1.11670469661023
"LRAT",-2.53446578953352,4.88604810556621,51.2420450207072,8.16509425031609e-13,6.6935177399848e-12,-5.79362292075259
"LRBA",0.1733939468607,8.37257111492331,1.25173201602779,0.263221929281402,0.337290365368839,1.12770830569507
"LRCH1",0.538945674391467,5.342646724913,4.63199551537458,0.0313810446073169,0.052081419311609,1.45291033826916
"LRCH2",2.17350272994033,2.32955187403997,32.8996141695319,9.70425253283302e-09,4.86379593718384e-08,4.51117336454023
"LRCH3",-0.0788269154564192,6.93574329526561,0.417256817534607,0.518309022395696,0.595155390176396,-1.05615890713112
"LRCH4",0.992970618297808,6.2343509976578,34.8175966466405,3.62085986451223e-09,1.90648864807662e-08,1.99027890951756
"LRFN1",1.15568046506972,3.298305025883,18.7095807324805,1.52215762965926e-05,4.83900693266626e-05,2.2278938025187
"LRFN3",0.654171955036117,3.68388427714554,9.9691439241135,0.001591854901561,0.00357259429374,1.57371245054989
"LRFN4",0.369722080738992,5.29945527309282,4.83198661225036,0.0279364223000204,0.0468952894952541,1.29210389712025
"LRG1",0.642402422612105,3.91268225572876,2.7941005375875,0.0946118437630206,0.139068434479696,1.56092630144314
"LRGUK",0.193662634905823,3.28448978885799,0.471451232852111,0.492320290130446,0.569816483125256,1.14366350346811
"LRIF1",0.113719296083529,6.70530180359891,0.663714159108324,0.415251759676538,0.495051363926008,1.08201409750367
"LRIG1",1.51319284911635,8.47045742267051,41.5170267082927,1.16848778315642e-10,7.44429183814617e-10,2.85441054304534
"LRIG2",-0.124283021791561,8.04863488590368,1.00601503203639,0.315859410408453,0.393718034160954,-1.08996591612962
"LRIG3",-0.0559587800765663,6.21100789832344,0.0201970874921074,0.886988018915825,0.911741708436451,-1.03954973328309
"LRMP",-0.70535952121271,4.31137142647638,1.10374045826667,0.293446693079594,0.369797002307019,-1.63055094929441
"LRP1",0.101377624433537,10.0128949949876,0.298483072125123,0.584834964702588,0.656271515584497,1.07279738404759
"LRP10",1.83994875655678,7.45210844474024,174.879636109874,6.36049783609314e-40,9.22368708436456e-38,3.5799731234997
"LRP11",-0.122751327974246,3.27095171311982,0.142370845468719,0.70593535493714,0.762608563637844,-1.08880932511132
"LRP12",0.451125788182035,5.12854410803194,8.79818854058622,0.00301529785775684,0.0063878560134647,1.36710664439618
"LRP1B",0.982050844293745,5.49457126599814,4.39480900039119,0.0360484973279908,0.0590725401635507,1.97527133531988
"LRP2",0.0720517698003295,6.1380605179117,0.0200062103030092,0.887519740729911,0.912169867208328,1.05121063014897
"LRP2BP",-0.274832069856191,4.44846489198507,2.72309349693604,0.0989061593351081,0.144522165471856,-1.2098532537342
"LRP3",1.88639891754064,5.49743752913417,64.0577894144074,1.20822644766838e-15,1.33351153157992e-14,3.69711243173162
"LRP4",0.0543160765129186,4.995092359217,0.0207192023850524,0.885546535819947,0.910496366808382,1.03836673884276
"LRP5",0.897081557659955,7.27902038175314,30.766695163934,2.90989464954494e-08,1.36432538364395e-07,1.86229491493906
"LRP5L",0.672552133201125,3.18719753864452,6.68489189696739,0.00972334192570329,0.0183440487694209,1.59389007284725
"LRP6",1.26802254107697,8.00402336034615,30.2410516111853,3.81547523229399e-08,1.76436486800211e-07,2.4083123903255
"LRP8",-0.127222211032549,6.51417044813798,0.3433139884458,0.557922542661048,0.632298907382159,-1.09218875711042
"LRPAP1",0.505056107481628,6.79494031348944,7.9041307337006,0.00493220372854971,0.00993845326371124,1.41917854803491
"LRPPRC",0.0430709540641398,7.86984373956053,0.128857196401015,0.719619891732339,0.774591534950169,1.03030462441374
"LRR1",1.17504392682092,3.37371562560244,29.5767575363191,5.37455573710315e-08,2.4425312414416e-07,2.2579975595155
"LRRC1",-0.337177736648466,4.85114844632428,3.05263041913783,0.0806064936706852,0.120711577794659,-1.26328288575071
"LRRC14",-0.155777910926422,6.04041340642366,0.743490077510323,0.388545170419517,0.468680762308021,-1.11402214458734
"LRRC15",0.13264034766404,3.406553309979,0.0886697336272562,0.76587517467235,0.813434215159649,1.09629825613174
"LRRC17",-0.384491596727125,3.69432415820922,1.98210739815018,0.159168572704078,0.218298567239971,-1.30539968540049
"LRRC19",0.840048649358189,3.13549268712862,12.3637215261397,0.000437757226055725,0.00109167043713912,1.79011050545073
"LRRC2",-1.20121409709095,1.90680056352853,9.72243307485807,0.00182032376275404,0.0040384210329876,-2.2993308932842
"LRRC20",0.40197233123777,3.38799387142232,2.82243104754122,0.0929555179039183,0.136963317109808,1.32131306458024
"LRRC23",0.108706544778439,2.48408258138755,0.161041980304667,0.688198997319968,0.747765919900808,1.07826108282346
"LRRC24",1.1687721240973,3.93861223794575,13.0931502150956,0.000296377518812274,0.000764748638473247,2.24820271243142
"LRRC25",-0.547642871707653,2.70643591339736,8.04063461565924,0.00457395099356603,0.00929700151900652,-1.46169557188128
"LRRC27",0.90358930523919,3.63467650752185,20.519677486523,5.90213696695948e-06,2.00510607642008e-05,1.87071438001008
"LRRC28",0.76873320983307,3.32896593723568,18.6278571505303,1.5888188255853e-05,5.04181778393507e-05,1.70377309102909
"LRRC29",1.0625917625987,1.75420821571066,15.1443081784338,9.95981137560119e-05,0.00027835449544163,2.08868041111944
"LRRC3",0.99842428075422,1.81780188951241,6.96546816896918,0.00830976876115023,0.015931499532635,1.99781678177322
"LRRC32",-0.609261836173874,4.96596739971896,5.93266868661826,0.0148627171592215,0.0267921368504155,-1.52547848875903
"LRRC34",-0.719737812375583,3.25449426112058,8.53500236873924,0.00348380876506229,0.0072686817574834,-1.64688271174563
"LRRC36",-0.708771458058635,1.12729603376046,7.23849075256539,0.00713569371463816,0.0138719917825505,-1.63441172407283
"LRRC37A",-0.576464097675653,3.43338383594755,2.49658232571834,0.114093653920306,0.163782769037415,-1.49119000757493
"LRRC37A16P",-1.68456584312046,3.54347052228607,18.2643460978615,1.92272387841161e-05,6.04088490106786e-05,-3.21443648219413
"LRRC37A17P",0.779157458831964,4.99291170560826,11.9977589800615,0.000532645625869136,0.00130831907917422,1.71612835256672
"LRRC37A2",0.427072683829903,5.37479203855793,1.74380205170611,0.186657801849638,0.250766499762029,1.34450272928948
"LRRC37A3",0.150374834690135,5.33920236069062,0.47234429408141,0.491910656021229,0.569425593485179,1.10985779298908
"LRRC37A4P",1.37770842681856,6.4489184941344,7.18466763726902,0.00735291715076032,0.0142522949251918,2.59855289616722
"LRRC37B",-0.249890046749436,4.64811274596895,1.70784615878053,0.191265059011312,0.256087243606489,-1.18911648448029
"LRRC37BP1",0.580193996610856,4.35466594326073,7.58820331288958,0.00587514734998519,0.0116415092867591,1.49505027184375
"LRRC39",-0.401319502227537,2.04814968462036,3.09853077090558,0.0783629866389179,0.117674502928528,-1.32071529697102
"LRRC4",0.0686086092943195,5.67393377203234,0.109350159326056,0.740885186381043,0.792485433900195,1.04870478442809
"LRRC40",-0.588948655213961,6.60566863100537,20.9427915182025,4.73205075671519e-06,1.63086336222616e-05,-1.50415021849139
"LRRC41",0.375683680249692,8.94571831822078,4.65269417590078,0.0310048485176942,0.0515164488903945,1.2974542609334
"LRRC42",0.583836119479147,6.37659378471468,21.5932344753561,3.37038620699706e-06,1.19205396932602e-05,1.4988293350834
"LRRC43",0.642746114312992,0.891243261315904,2.30322496302909,0.129105693062515,0.182357617651308,1.56129820354829
"LRRC45",2.05020925072699,4.65601860636704,89.0822161263419,3.78740448412111e-21,7.64139009165733e-20,4.14166036464829
"LRRC46",0.751987009038266,2.65377887584804,9.24790319279833,0.0023576522272848,0.00510534536173594,1.68411074232329
"LRRC47",0.133763304466624,6.83002954572171,0.923092307304863,0.336664341183888,0.415757492060071,1.09715191875649
"LRRC49",-0.667211644154895,3.51824916613371,14.9284914999792,0.000111663796572141,0.000309725255710958,-1.58800080536677
"LRRC4B",1.35029103171642,2.53721839517289,17.2296090263421,3.31233515559298e-05,9.99252651319651e-05,2.54963553516666
"LRRC4C",0.672269622095594,2.41712749187442,2.50233549755325,0.113677605243144,0.163289126776792,1.59357798501979
"LRRC55",-0.419036521889835,2.60503585685878,0.831709645982926,0.36177863249897,0.441743117841237,-1.33703434206121
"LRRC56",0.337295032739239,3.53366291147521,2.12495011866393,0.144917498538326,0.201439647345095,1.26338559918889
"LRRC57",0.451366150771117,3.61456650647063,8.21580067970665,0.00415271876424608,0.00852394502178972,1.36733443243065
"LRRC58",-0.800346722295896,6.00062927483927,27.2010473353928,1.83359319801384e-07,7.7276341325554e-07,-1.74151961498349
"LRRC59",0.903908864800395,6.00621086806613,20.3470401035093,6.45929260319938e-06,2.17849821655604e-05,1.871128792524
"LRRC6",0.443585493319564,4.25689581251507,2.96862843979682,0.0848938023665657,0.126348134761856,1.35998005477221
"LRRC61",-0.737016352174636,4.46425827700363,10.7252088254027,0.00105685741143685,0.00245181011898883,-1.66672530564892
"LRRC66",0.444883850079796,0.932771948660495,1.43023177567019,0.231726616301587,0.302086386518468,1.36120452288697
"LRRC69",-0.455476554961332,3.12769938056244,3.08609953540876,0.0789638782655945,0.118520650490001,-1.37123568048852
"LRRC7",-2.49982858765771,5.58657851653727,37.7358474708301,8.10022573652174e-10,4.62311262036149e-09,-5.65618217604137
"LRRC70",0.441205593994909,2.41754220381549,3.28990128479037,0.0697072130038881,0.106176460815116,1.35773845318918
"LRRC71",-0.509262450936213,1.7196937195618,2.1194224713586,0.145441378877138,0.202061452513694,-1.42332236439899
"LRRC73",0.956870503776103,0.6929918980225,9.33934276517377,0.00224285948867084,0.00487878156593445,1.94109469917075
"LRRC75A",-1.45350163551368,5.33261741071687,30.3169677195208,3.66902244509408e-08,1.70011636879462e-07,-2.73871973333183
"LRRC75B",1.39472026488006,3.56406245036748,23.1386278361693,1.50732011978492e-06,5.59740587506531e-06,2.62937564132774
"LRRC8A",0.463621816266416,5.7073019427591,9.40972364597587,0.00215837755001979,0.00472094788526632,1.37899938769653
"LRRC8B",0.489998653863613,6.74028745397102,14.0067714928564,0.000182153457086176,0.000487404367854511,1.40444356529233
"LRRC8C",-0.891479271974861,7.06329340616985,34.2641977584759,4.81152375181202e-09,2.49770282468695e-08,-1.85507725834758
"LRRC8D",0.380036897659181,7.78396150350916,6.78625016674692,0.0091862671858933,0.0174450958861125,1.30137513834714
"LRRC8E",-0.274132305586179,3.73599656482497,1.48802190929448,0.222523625578466,0.291556021005273,-1.20926656925279
"LRRCC1",0.888029139478498,4.80736842163563,11.0548056849935,0.000884576162287978,0.0020851194014462,1.85064623495346
"LRRD1",-1.62452905359061,0.462634182060525,16.6414734972739,4.51528220935889e-05,0.000133569368008641,-3.08341495141184
"LRRFIP1",0.414274622490631,7.97312188675976,8.79797034499853,0.00301565850566205,0.0063878560134647,1.33262847185034
"LRRFIP1P1",-0.048783511480082,4.3450776586585,0.0482848798259354,0.826075046556383,0.862507521086425,-1.03439235060379
"LRRFIP2",0.0507566425712488,5.88084927966518,0.128639264894225,0.71984708851243,0.774709122931226,1.03580802611933
"LRRIQ1",0.353768218238666,4.11804052107075,0.762818632048536,0.3824478758864,0.462735634705027,1.27789404169182
"LRRK1",1.24419778090533,6.75708354902431,34.4132762894193,4.456728616614e-09,2.32037040861054e-08,2.36886795258044
"LRRK2",0.26784177907994,5.02141135321803,0.718834224231713,0.39652657114208,0.476638420897713,1.20400533026282
"LRRN1",0.387631720739018,4.87584029913986,0.895238019763525,0.344061790390933,0.423275643639242,1.30824407109727
"LRRN2",-0.186471226087461,6.41024949332106,0.569745030819092,0.450360252125497,0.529729348174052,-1.13797686345926
"LRRN3",-0.507642868638674,4.87933985372582,6.28352300450727,0.0121865598282283,0.0224222507620214,-1.42172542657658
